project_name,project_url,num_commits,project_age_days,project_created_at,num_contributors,num_pull,num_issues,num_stargazers,num_watchers,num_forks,num_subscribers,SecurityPolicy_url_endpoint,SecurityPolicy_content,SecurityPolicy_created_at,SecurityPolicy_content_category,SecurityPolicy_reporting_mechanism,Aggregate-Score,Binary-Artifacts,Branch-Protection,CI-Tests,CII-Best-Practices,Code-Review,Contributors,Dangerous-Workflow,Dependency-Update-Tool,Fuzzing,License,Maintained,Packaging,Pinned-Dependencies,SAST,Security-Policy,Signed-Releases,Token-Permissions,Vulnerabilities,num_bug_high,num_bug_medium,num_bug_low,num_bug_blocker,num_vulnerabilities_high,num_vulnerabilities_medium,num_vulnerabilities_low,num_vulnerabilities_blocker,num_code_smell_high,num_code_smell_medium,num_code_smell_low,num_code_smell_blocker
delgan/loguru,https://github.com/delgan/loguru,846,2632,2017-08-15,49,200,1221,19836,19836,697,142,https://api.github.com/repos/delgan/loguru/contents/.github/SECURITY.md,"# Security Policy

## Supported Versions

As an open source product, only  the latest major version will be patched for security vulnerabilities. Previous versions of Loguru will likely not be retroactively patched.

## Reporting a Vulnerability

To report a security issue, please email delgan.py@gmail.com with a description of the issue, the steps you took to create the issue, affected versions, and if known, mitigations for the issue.

You can also use [huntr.dev](https://huntr.dev) for security issues that concern Loguru. If you believe you have found a vulnerability, you can diclose it via [this form](https://huntr.dev/bounties/disclose/?target=https://github.com/delgan/loguru).

Once the vulnerability has been confirmed, it will be fixed as soon as possible if feasible. Alternatively, mitigating solutions will be detailed in the documentation: [Security considerations when using Loguru](https://loguru.readthedocs.io/en/stable/resources/recipes.html#security-considerations-when-using-loguru).
",2022-06-19 08:11:12,"['Generic policy', 'Scope of practice', 'Reporting mechanism']",email_external,6.3,10,3,10,0,1,0,10,10,0,10,10,-1,0,10,10,-1,0,10,5.0,166.0,174.0,0.0,1.0,0.0,0.0,0.0,359.0,263.0,210.0,5.0
diracgrid/dirac,https://github.com/diracgrid/dirac,37010,4955,2011-04-06,86,6185,7654,114,114,176,18,https://api.github.com/repos/diracgrid/dirac/contents/SECURITY.md,"# Security Policy

## Supported DIRAC Versions

| Version | Supported          |
| ------- | ------------------ |
| >= 8.0  | :white_check_mark: |
| < 8.0   | :x:                |

## Reporting a Vulnerability

Please report any suspected vulnerabilities in https://github.com/DIRACGrid/DIRAC/security.
We will respond to you within 2 working days.
",2021-09-23 17:01:04,"['Generic policy', 'Scope of practice', 'Reporting mechanism']",advisory,6.2,10,6,10,0,8,10,10,0,0,10,10,10,0,0,10,-1,0,10,0.0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,229.0,328.0,171.0,8.0
django-helpdesk/django-helpdesk,https://github.com/django-helpdesk/django-helpdesk,2610,5130,2010-10-14,122,531,1185,1552,1552,642,93,https://api.github.com/repos/django-helpdesk/django-helpdesk/contents/SECURITY.md,"# Security Policy

## Supported Versions

The following chart shows versions of `django-helpdesk` that are currently receiving bugfixes and security patches.

| Version | Support History    | Last Date of Support             |
| ------- | ------------------ | -------------------------------- |
| 0.3.x   | :white_check_mark: | will be set after release of 0.4 |
| 0.2.x   | :white_check_mark: | 2021-12-31                       |
| < 0.2   | :x:                | 2016-10-31

## Reporting a Vulnerability

If you believe you have discovered a bug impacting security in a supported version, please DO NOT file a Issue / Bug Report for it publicly.

Instead, please send details to <garret@wassiverse.com>. Please be sure to include ""django-helpdesk security issue"" in the subject line for fastest response.

Once reported, we'll be in touch to confirm the issue and work toward releasing a patch as soon as possible.

After a patch has been released, a new release will be tagged and uploaded to PyPi, etc. At that time, details of the issue will be announced publicly.

Users are always highly encouraged to upgrade to the latest bugfix release as soon as possible.
",2021-09-17 11:57:08,"['Generic policy', 'Scope of practice', 'Reporting mechanism']",email,5.6,10,6,10,0,10,10,10,0,0,10,10,10,0,0,10,-1,0,0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,66.0,39.0,49.0,1.0
django/django,https://github.com/django/django,33019,4568,2012-04-28,395,18679,18679,79844,79844,31753,2290,https://api.github.com/repos/django/django/contents/.github/SECURITY.md,"# Django Security Policies

Please see https://www.djangoproject.com/security/.
",2020-05-07 15:25:46,['Generic policy'],external,6.3,10,3,10,0,9,10,10,0,10,10,10,-1,0,0,9,-1,0,10,14.0,99.0,23.0,4.0,119.0,0.0,0.0,0.0,756.0,1163.0,885.0,19.0
dpgaspar/flask-appbuilder,https://github.com/dpgaspar/flask-appbuilder,3981,4007,2013-11-09,172,994,2280,4681,4681,1359,154,https://api.github.com/repos/dpgaspar/flask-appbuilder/contents/.github/SECURITY.md,"# Security Policy

## Reporting Vulnerabilities

**⚠️ Please do not file GitHub issues for security vulnerabilities as they are public! ⚠️**

If you have any concern or believe you have found a vulnerability in Flask-AppBuilder,
please get in touch privately at
e-mail address [danielvazgaspar@gmail.com](mailto:danielvazgaspar@gmail.com).

We kindly ask you to include the following information in your report:
- Output from `pip freeze`
- Detailed steps to reproduce the vulnerability
",2023-10-27 14:00:56,"['Generic policy', 'Reporting mechanism']",email,5.9,10,8,10,0,3,10,10,10,0,10,7,-1,0,8,10,-1,0,0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,19.0,24.0,2.0
dwisiswant0/apkleaks,https://github.com/dwisiswant0/apkleaks,175,1614,2020-05-29,10,30,93,4919,4919,489,79,https://api.github.com/repos/dwisiswant0/apkleaks/contents/.github/SECURITY.md,"# Security Policy

## Reporting a Vulnerability

Please report (suspected) security vulnerabilities to <b>me@dw1.io</b>. You will receive a response from us within 48 hours. If the issue is confirmed, we will release a patch as soon as possible depending on complexity but historically within a few days.

## Comments on this Policy

If you have suggestions on how this process could be improved please submit a pull request.
",2021-03-14 15:24:32,"['Generic policy', 'Reporting mechanism', 'User guideline']",email,4.7,10,0,2,0,1,10,10,0,0,10,2,10,0,7,10,-1,0,10,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,19.0,43.0,0.0
elastic/apm-agent-python,https://github.com/elastic/apm-agent-python,3697,2665,2017-07-13,196,1416,2145,412,412,219,236,https://api.github.com/repos/elastic/apm-agent-python/contents/SECURITY.md,"# Security Policy

Thanks for your interest in the security of our products.
Our security policy can be found at [https://www.elastic.co/community/security](https://www.elastic.co/community/security).

## Reporting a Vulnerability
Please send security vulnerability reports to security@elastic.co.
",2021-06-28 10:44:52,"['Generic policy', 'Reporting mechanism']",external,7.2,10,5,10,0,10,10,10,10,0,10,10,10,2,0,10,-1,0,10,22.0,48.0,5.0,4.0,2.0,0.0,0.0,0.0,972.0,459.0,364.0,5.0
element-hq/synapse,https://github.com/element-hq/synapse,24316,321,2023-12-13,372,839,17881,1482,1482,182,18,https://api.github.com/repos/element-hq/.github/contents/SECURITY.md,"# Reporting a Vulnerability

**If you've found a security vulnerability in Element software, please report it to security@element.io.**

For more information on our security disclosure policy, visit https://element.io/security/security-disclosure-policy.
",2020-09-08 20:31:18,['Reporting mechanism'],email,6.3,10,3,10,0,8,10,10,10,0,10,10,10,0,0,10,0,0,10,19.0,60.0,86.0,4.0,4.0,6.0,0.0,2.0,1036.0,1012.0,1863.0,7.0
encode/django-rest-framework,https://github.com/encode/django-rest-framework,8827,4990,2011-03-02,387,4759,8682,28354,28354,6839,627,https://api.github.com/repos/encode/django-rest-framework/contents/SECURITY.md,"# Security Policy

## Reporting a Vulnerability

Security issues are handled under the supervision of the [Django security team](https://www.djangoproject.com/foundation/teams/#security-team).

 **Please report security issues by emailing security@djangoproject.com**.

 The project maintainers will then work with you to resolve any issues where required, prior to any public disclosure.
",2019-05-29 08:57:07,"['Generic policy', 'Reporting mechanism']",email,6.9,10,6,10,0,9,10,10,10,0,9,10,-1,0,0,10,-1,0,10,1.0,154.0,19.0,1.0,1.0,0.0,0.0,0.0,194.0,257.0,134.0,12.0
encode/httpx,https://github.com/encode/httpx,1482,2035,2019-04-04,214,1624,2489,13211,13211,838,115,https://api.github.com/repos/encode/.github/contents/SECURITY.md,"# Security Policy

If you think you have identified a security issue with an Encode project, **do not open a public issue**.

To responsibly report a security issue, please navigate to the Security tab for the repo and click ""Report a vulnerability.""

![Screenshot of repo security tab showing ""Report a vulnerability"" button](https://github.com/encode/.github/raw/master/img/github-demos-private-vulnerability-reporting.png)

Be sure to include as much detail as necessary in your report. As with reporting normal issues, a minimal reproducible example will help the maintainers address the issue faster.

Thank you.
",2022-10-12 12:43:13,['Reporting mechanism'],advisory,7.4,10,8,10,0,6,10,10,10,10,10,10,-1,0,0,10,-1,0,10,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,41.0,51.0,34.0,0.0
encode/starlette,https://github.com/encode/starlette,1393,2318,2018-06-25,268,1546,2273,10210,10210,930,104,https://api.github.com/repos/encode/.github/contents/SECURITY.md,"# Security Policy

If you think you have identified a security issue with an Encode project, **do not open a public issue**.

To responsibly report a security issue, please navigate to the Security tab for the repo and click ""Report a vulnerability.""

![Screenshot of repo security tab showing ""Report a vulnerability"" button](https://github.com/encode/.github/raw/master/img/github-demos-private-vulnerability-reporting.png)

Be sure to include as much detail as necessary in your report. As with reporting normal issues, a minimal reproducible example will help the maintainers address the issue faster.

Thank you.
",2022-10-12 12:43:13,['Reporting mechanism'],advisory,6.6,10,8,10,0,3,10,10,10,0,10,10,-1,0,0,10,-1,0,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,5.0,0.0
encode/uvicorn,https://github.com/encode/uvicorn,1308,2708,2017-05-31,179,1385,2071,8504,8504,740,93,https://api.github.com/repos/encode/.github/contents/SECURITY.md,"# Security Policy

If you think you have identified a security issue with an Encode project, **do not open a public issue**.

To responsibly report a security issue, please navigate to the Security tab for the repo and click ""Report a vulnerability.""

![Screenshot of repo security tab showing ""Report a vulnerability"" button](https://github.com/encode/.github/raw/master/img/github-demos-private-vulnerability-reporting.png)

Be sure to include as much detail as necessary in your report. As with reporting normal issues, a minimal reproducible example will help the maintainers address the issue faster.

Thank you.
",2022-10-12 12:43:13,['Reporting mechanism'],advisory,6.7,10,8,9,0,5,10,10,10,0,10,10,-1,0,0,10,-1,0,10,0.0,4.0,1.0,8.0,7.0,0.0,0.0,0.0,79.0,216.0,449.0,9.0
ericsson/codechecker,https://github.com/ericsson/codechecker,6344,3424,2015-06-15,94,2918,4302,2252,2252,377,53,https://api.github.com/repos/ericsson/codechecker/contents/SECURITY.md,"# Security Policy

## Supported Versions

Only the latest release version of _CodeChecker_ is supported by security updates.

| Version            | Supported          |
| ------------------ | ------------------ |
| Latest Release     | :white_check_mark: |
| Earlier Releases   | :x:                |

## Reporting a Vulnerability

If you find a vulnerability in _CodeChecker_, please report it as a security vulnerability on GitHub
https://github.com/Ericsson/codechecker/security/advisories/new
",2023-08-22 11:56:25,"['Generic policy', 'Scope of practice', 'Reporting mechanism']",advisory,6.4,10,1,4,0,7,10,10,10,0,10,10,10,0,0,10,-1,10,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,62.0,50.0,1.0
esphome/esphome,https://github.com/esphome/esphome,7718,2398,2018-04-06,473,6950,7217,8457,8457,3620,171,https://api.github.com/repos/esphome/.github/contents/SECURITY.md,"# Security Policy

If you have found a vulnerability in ESPHome, please be sure to [responsibly disclose](https://en.wikipedia.org/wiki/Coordinated_vulnerability_disclosure)
it to us by [reporting a vulnerability using GitHub’s Security Advisory](https://github.com/esphome/esphome/security/advisories/new).

**DO NOT MAKE A PUBLIC ISSUE FOR SECURITY VULNERABILITIES!**

For the sake of the security of our users, please 🙏 do not make vulnerabilities public without notifying us and 
giving us at least 90 days to release a fixed version. We will do our best to respond to your report within 
7 days and also to keep you informed of the progress of our efforts to resolve the issue, 
but understand that ESPHome, like many open source projects, is relying heavily on 
volunteers that aren’t full-time resources. We may not be able to respond as quickly as you 
would like due to other responsibilities.

## SUPPORTED VERSIONS

We only accept reports against the latest stable & official versions of ESPHome or any versions 
beyond that are currently in development or beta test. 
The latest version can be found on our [GitHub releases page](https://github.com/esphome/esphome/releases).

We do not accept reports against forks of ESPHome.

## PUBLIC DISCLOSURE & CVE ASSIGNMENT

We will publish GitHub Security Advisories and through those, will also request CVEs, 
for valid vulnerabilities that meet the following criteria:

- The vulnerability is in ESPHome itself, not any third-party library or external component.
- The vulnerability is not already known to us.
- The vulnerability is not already known to the public.
- CVEs will only be requested for vulnerabilities with a severity of medium or higher.

## BOUNTIES
As an open source project, ESPHome cannot offer bounties for security vulnerabilities. 
However, if so desired, we of course will credit the discoverer of a vulnerability.
",2024-04-30 08:51:59,"['Reporting mechanism', 'Scope of practice', 'Projects practice', 'User guideline']",advisory,6.8,10,2,10,0,9,10,10,10,0,9,10,10,0,7,10,-1,0,6,5.0,123.0,7.0,0.0,0.0,0.0,0.0,0.0,1850.0,386.0,68.0,2.0
